,Classe,lat,lon,name,icon_data
1706,Parcheggio,45.5108144,9.1253729,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1707,Parcheggio,45.5213851,9.2259592,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1708,Parcheggio,45.510028,9.2534053,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1709,Parcheggio,45.5106053,9.2541073,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1710,Parcheggio,45.5106306,9.254173,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1711,Parcheggio,45.5088808,9.1472407,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1712,Parcheggio,45.4973556,9.1119621,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1713,Parcheggio,45.4931383,9.138265,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1714,Parcheggio,45.4193102,9.2374634,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1715,Parcheggio,45.4919823,9.0774237,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1716,Parcheggio,45.4975694,9.2970695,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1717,Parcheggio,45.4977468,9.2983954,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1718,Parcheggio,45.4860127,9.2455674,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1719,Parcheggio,45.4859391,9.2465786,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1720,Parcheggio,45.4998923,9.1499554,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1721,Parcheggio,45.5000566,9.1503319,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1722,Parcheggio,45.5000553,9.1500121,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1723,Parcheggio,45.500099,9.1504197,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1724,Parcheggio,45.5000512,9.1502685,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1725,Parcheggio,45.5014595,9.1476781,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1726,Parcheggio,45.5012176,9.1486238,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1727,Parcheggio,45.5003306,9.1495474,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1728,Parcheggio,45.4044998,9.2084605,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1729,Parcheggio,45.4712817,9.1046468,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1730,Parcheggio,45.4689312,9.1053782,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1731,Parcheggio,45.4695012,9.1059497,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1732,Parcheggio,45.4957778,9.3026515,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1733,Parcheggio,45.5004436,9.1241767,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1734,Parcheggio,45.5062161,9.2680988,Via Olgettina,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1735,Parcheggio,45.5068619,9.2675947,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1736,Parcheggio,45.5069531,9.267472,DIBIT 1,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1737,Parcheggio,45.5035243,9.2657211,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1738,Parcheggio,45.5022451,9.2618287,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1739,Parcheggio,45.5077633,9.2672628,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1740,Parcheggio,45.4802957,9.1230722,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1741,Parcheggio,45.4923226,9.2289816,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1742,Parcheggio,45.4986925,9.2870703,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1743,Parcheggio,45.5018957,9.2841982,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1744,Parcheggio,45.5026909,9.282607,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1745,Parcheggio,45.5090281,9.1484681,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1746,Parcheggio,45.4972578,9.2862379,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1747,Parcheggio,45.5043242,9.2525214,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1748,Parcheggio,45.5035229,9.2512728,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1749,Parcheggio,45.5069691,9.252858,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1750,Parcheggio,45.4618446,9.1500804,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1751,Parcheggio,45.4940446,9.3034023,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1752,Parcheggio,45.4940752,9.3031956,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1753,Parcheggio,45.4695019,9.1105538,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1754,Parcheggio,45.4289021,9.1722021,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1755,Parcheggio,45.5195924,9.1386452,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1756,Parcheggio,45.520036,9.140758,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1757,Parcheggio,45.5190755,9.1369692,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1758,Parcheggio,45.5192657,9.1389004,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1759,Parcheggio,45.5199285,9.1417017,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1760,Parcheggio,45.4585302,9.248032,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1761,Parcheggio,45.4794523,9.1462328,Parcheggio masaccio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1762,Parcheggio,45.4458598,9.1243589,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1763,Parcheggio,45.5180406,9.2260931,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1764,Parcheggio,45.5181427,9.2255223,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1765,Parcheggio,45.5181503,9.2254846,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1766,Parcheggio,45.5188932,9.2252086,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1767,Parcheggio,45.4312348,9.126493,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1768,Parcheggio,45.4722488,9.2976036,P1e,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1769,Parcheggio,45.4342609,9.2495601,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1770,Parcheggio,45.4696974,9.2477948,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1771,Parcheggio,45.470998,9.2478874,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1772,Parcheggio,45.4705703,9.2482778,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1773,Parcheggio,45.4682749,9.2778962,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1774,Parcheggio,45.4305658,9.2448355,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1775,Parcheggio,45.430674,9.2445753,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1776,Parcheggio,45.4832243,9.236271,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1777,Parcheggio,45.4415959,9.1531852,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1778,Parcheggio,45.494666,9.2801125,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1779,Parcheggio,45.4949803,9.2803709,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1780,Parcheggio,45.4946291,9.2803291,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1781,Parcheggio,45.4387911,9.1266648,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1782,Parcheggio,45.445816,9.1455918,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1783,Parcheggio,45.4325663,9.2457057,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1784,Parcheggio,45.4318729,9.2467545,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1785,Parcheggio,45.4454338,9.1440669,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1786,Parcheggio,45.4434497,9.1822318,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1787,Parcheggio,45.4371148,9.2178894,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1788,Parcheggio,45.5012673,9.1463768,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1789,Parcheggio,45.5011845,9.1459067,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1790,Parcheggio,45.5013019,9.1466484,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1791,Parcheggio,45.5014479,9.1484659,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1792,Parcheggio,45.4998474,9.1501587,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
1793,Parcheggio,45.4996387,9.1504363,Parcheggio,"{'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/Map_marker_icon_%E2%80%93_Nicolas_Mollet_%E2%80%93_Parking_%E2%80%93_Transportation_%E2%80%93_Light.png', 'width': 32, 'height': 37, 'anchorY': 'auto'}"
